screen_time_hours,sleep_duration_hours,study_time_hours,workout_time_hours,stress_level,anxiety_level,coffee_intake_mg,socializing_time_hours,water_intake_litres,junk_food_intake,burnout_score
8.166102486350553,5.943484464185861,4.244595006064568,1.3173607342808848,2,3,85.88328234162174,1.2492979729637015,0.8333260790764199,2,4.2
8.107604104069805,4.88730805545466,5.086596058072776,1.5548499209781115,5,1,176.46487402078054,1.9552396923878266,0.8110622326115655,5,7.21
3.244661264085818,4.665056239714144,4.0977201406514085,1.2049093284642562,5,2,125.64722029297506,1.9257533340156394,2.3119749709227344,3,6.51
4.124349920169754,7.909014927018459,4.081183382407764,0.8793711726907287,1,4,169.3725992592987,1.8357958953034834,2.6502470761654027,1,2.96
7.0300705344173195,5.079355971255575,2.5960166243864893,1.3362868506013656,1,1,92.88872100533867,2.0405984761562985,1.6080859350380752,4,1.96
7.027571901824418,9.632191272976547,2.6741981648981037,1.9499409674476078,2,5,285.21421066767664,2.7564989278401564,3.0504893863885756,5,6.6
7.030095372612096,3.877105888174417,1.194789456400613,0.9336831268087132,4,2,224.03184726373794,1.3260756532704046,2.831499468497052,4,6.18
13.705462981309442,9.544684552435058,7.499153486373879,0.5127353476646792,1,1,152.54252545292726,0.4747224654839335,2.1052733817205738,1,1.19
7.141781021386334,7.316526200803928,1.5122735292174299,1.5535403346434864,4,2,288.3291814455627,3.6900099336037604,2.269726971178066,5,6.37
8.271131280361198,6.854930332194411,2.6141896044081854,0.9398094180232008,3,2,155.94233952662788,3.0894219244900505,2.4472651086942583,4,4.79
7.908003526986405,6.182621369786576,2.5631854688616054,0.0,5,3,237.80999718889316,0.8963621287506021,2.9449974486602577,4,8.18
7.302782502611596,7.598704171528106,5.789848753888883,1.4237108385752109,4,2,153.06404700179397,2.1356320087759535,2.3410679833727905,5,6.42
5.369461510719309,6.943547946362727,3.4101006434159444,0.7323359070230386,5,3,181.51100758484628,3.0107021645861103,2.0939658261355745,1,6.53
7.517938440986535,8.654952823024782,6.495484145347468,0.9547333588479197,4,4,143.48489752457763,2.749043944526039,2.336150598793324,4,7.62
4.454349570924856,7.17134147299306,2.653018751512263,1.1659901652845073,3,3,157.62410830991496,2.4620133099292847,2.268680140724613,3,5.09
5.526362786519982,7.225452642192816,4.557988324447604,1.0952498398895332,1,5,163.64254883103993,1.8297731084082562,2.462205093637497,5,5.7
5.029272904341793,6.454581681679216,2.3293058934804853,1.3547259085695198,3,1,96.42145340092851,3.7273039250619577,1.2149883534602317,2,2.95
6.163748278772645,6.914581564418399,8.290298255546777,0.7822568147150784,1,4,117.91450664615297,2.22085887245946,2.1579267249737275,2,3.71
10.629317133347017,7.461702653338088,1.6248031619409744,1.2565528990880415,1,4,132.65959868110625,1.4850407406793096,2.2302202537898683,1,3.26
2.265469614816504,4.434747411015062,4.619641420454055,0.8702266612080414,5,5,168.37688134418374,2.8710757288455953,1.963576416473914,3,9.16
7.372520380749027,4.9777218668414305,5.267553761864197,1.3694052404437516,3,3,147.55367843972263,2.09605864195142,2.3920832221087793,4,5.91
2.7745682576206967,8.114896141034073,4.827598194902997,1.3076837420065268,4,1,243.84260270605657,2.3497977272536223,2.9605838102845206,2,3.99
5.056136268421133,7.256298157191913,3.6294246822445833,0.5322806489777023,3,3,217.76946551837128,2.2031492015912075,2.06910856555222,1,4.54
8.177901193934732,6.724024995470981,3.7403586005331477,1.5429910580875161,5,2,134.2937955179702,2.49677557376691,2.3458605403538453,3,6.56
6.128560038190925,7.02765089959809,4.087622943958219,0.732018277442976,1,3,260.5427117961551,1.021543746600793,2.803132380225777,3,3.39
3.8445104441413878,7.521372558042507,3.705995996743023,1.4040288991405725,5,4,299.8416498860365,0.5488936128299917,2.080782252970928,1,7.76
4.569392581480064,6.190360479535958,5.927758233589819,1.1836436567006703,2,1,0.0,3.434132723233584,1.5557683988205955,1,1.35
7.359195497869352,5.832542911896531,8.421046003182703,1.9190918383975613,2,3,224.58320680530232,2.2495845617891694,2.307889424543962,4,5.04
4.539266736565727,7.293767882646522,2.885016429984333,0.8882670088140739,4,1,94.56126421348007,2.7708472774085786,0.8991669316009621,1,3.73
6.43291717916395,5.532440833577452,1.2603940408418444,0.8253416019409012,5,1,214.05984170586396,0.2402407798223738,0.85081648101866,4,6.79
6.091143679807628,7.612379133571707,3.8234359032974905,0.9902901970561337,4,2,249.05903525171453,3.0666831087145026,2.166506023558129,4,6.01
4.696799304788366,4.44612459364324,9.159418675308636,0.8484101085828623,4,2,79.84059243915584,1.4785143546442323,0.8275148084590669,5,6.9
10.28788817865065,8.543733455988466,2.3926508640605384,1.399970950971025,2,4,1.8138320787391535,1.1937818331909555,1.3424161287859047,3,5.07
7.267838044636022,7.708896223619565,7.278233610888135,0.19184469578170604,4,5,216.8347270572692,1.9366268323680136,1.8099507182448387,3,8.54
1.9497148266847857,7.384044601470814,7.355401628152881,0.47315879042682296,2,1,160.8321985986889,1.0220197894574752,1.6392918251270567,3,2.69
6.3729086295388555,8.474036475918272,2.892823516584011,0.46609853921040345,1,5,16.52489968778974,1.998268301774393,1.926096748226441,5,5.41
4.676427070463224,9.498211666693866,5.137966158370551,1.4751537959867878,5,4,352.3651604370258,1.8636616529855135,2.556435070384248,4,8.9
7.704866669592448,8.521555097527196,7.256793246257076,1.8553066862909626,4,1,199.95355298052417,3.0603959052338827,2.1192404056819654,4,5.17
4.414958523134599,4.238688653002532,3.2417445180250257,0.9477753907312643,2,1,203.60800321001219,3.5133445021394696,1.5803397991102703,1,1.79
5.770527117066202,5.080634549896448,3.5928392797952764,0.9155891384049947,3,5,259.2654202049639,3.4815157928415834,2.677220536392138,5,7.95
7.0099745579609145,6.062772133456482,2.8366381721027123,1.0350260815565906,4,3,103.53408377227984,0.0,1.2855713817279044,1,5.89
7.731510388340243,7.039136575316251,1.9704865386142663,1.5809391513040953,1,2,160.43632896709414,1.0648331701567149,2.1109417543860496,5,3.26
3.5994071858884475,7.776488530703684,2.701444909867986,0.536323432904713,1,3,44.45424689761896,0.0,1.2299570124941477,1,2.28
5.330997528318103,5.911384280269802,1.552119466475487,1.1191844913673925,3,5,101.36412421718524,0.8064577255649692,2.1261589528652696,2,6.55
5.050109377678088,7.280150146715617,4.068166936518452,1.487598814891215,2,2,180.85280003753903,1.3504817890961687,1.840686298053701,3,3.48
4.693341534852577,5.866925601470016,2.4600535378827164,1.2505470849699227,4,3,16.777226629403827,2.4105616152269436,2.541118955763184,3,5.89
9.530908480562193,6.082723295512078,4.467571823581496,1.0947908082993716,2,2,99.0968363457535,1.4800667655074595,2.3603447355971148,4,3.97
6.809963421921911,4.890008354727667,0.8882087075927454,1.5005230462835706,1,1,75.76528320498235,1.5079299290513541,1.7064303340041684,2,1.01
3.4782320913299096,5.615150130833643,4.661760464428914,0.0,2,3,161.3673796496276,2.1817646831997632,1.6105301795918794,3,4.4
7.835723894109552,4.9724730915755,5.6670579232178495,1.3389376597654539,1,2,195.97610093322788,0.2906903547921891,1.8424516334839454,4,3.36
10.244312394025266,5.536190120534001,0.012528714857089174,0.6729621584362881,2,2,209.37222435011657,1.1614068470361363,2.9377857300171697,2,3.16
8.064930521102294,8.580462694911759,4.748113139695144,0.08468355157177154,3,2,229.90533158225207,1.4964433741826273,2.8095342405540404,3,4.63
2.961260068091973,5.5759016667520855,6.455337984946585,1.2556012997624904,5,3,259.76934772578966,1.7975980113686558,1.5158659073156746,1,7.01
5.031531854267497,10.948573097256087,1.5807179626175891,1.6868292725814789,3,4,198.57963629467247,2.076953990225545,2.400112669000674,5,6.62
8.533822298373245,7.739976851321334,7.345144773675407,0.9312757426861541,3,3,300.98687191155324,3.5006497897330418,1.134284285551367,2,5.5
4.584661068762438,7.2772541855423105,4.838038018732091,1.4764372736014695,5,5,159.56020170117455,2.9083361610810945,1.7763287694713175,4,9.52
6.887638856292456,5.7124633297281795,2.5899762884831823,1.8061391289943227,5,3,136.1343076599562,1.2306899755080654,1.5362178235687707,2,7.23
7.5492681068586736,8.050464819113486,3.888461844684588,1.6574572267920238,4,2,198.5845890688032,1.738670940548532,2.5346397287862206,4,5.97
4.146139056843834,6.136543260643339,5.116653825043445,1.8199822646856965,4,1,132.6871060005929,1.6705608629078765,1.354641240105794,2,4.35
5.8809492878764,7.183014721968042,4.152010782824823,1.3710637455359462,3,3,298.20517830200396,1.4858474834792563,2.214675117711236,4,6.06
0.0,10.840126807403191,5.077511984892738,1.0377168194507964,3,3,240.47867785081695,2.2725158258209097,2.0003550607829816,3,4.98
3.9512247173314203,6.855910150413025,2.1586528138412673,0.19901709405141577,1,2,210.02225153596115,0.14022044702909175,1.9122755851352449,1,1.69
5.494863697213679,8.723909989428513,4.3387216480721555,0.8769687559350257,1,1,160.51354752330806,2.880714388006484,2.835791475372199,3,1.1
3.504433636070301,5.945235362311169,1.1725710061900396,0.5783767023419042,4,1,117.40182628681097,3.6935507907153555,2.8798485961671556,1,3.23
9.26482260786327,6.947517264254557,3.777547877302599,2.085471358748907,4,5,206.10600036542078,1.730159459328183,1.9278035907735143,3,8.4
3.1397172440787346,9.656200953453265,2.1921847170704205,0.9120570937838317,1,3,59.83220385224328,1.7106355748821713,1.827041849700003,3,2.67
5.119911026606032,6.059549413318349,2.528940114820467,1.0616024033922429,1,1,272.74908267528167,2.1570442472086713,1.2465633405984167,2,1.4
6.2614811545721825,9.718672836995394,6.472186350420875,1.2757426880202338,2,1,135.7890635691701,3.0193859769602103,1.997870506380395,5,3.19
8.882546578132231,8.061627903183213,6.182620241188538,1.0218012231862268,2,4,174.40853865925834,1.6757062831827576,2.9766516278729953,4,5.61
3.1282756976411212,6.156299836158599,5.218276241814354,1.8475255202153766,1,4,77.2319139045369,2.9339451661017364,1.9356323302360383,4,4.14
8.32632750430992,7.948611608583281,1.815374470654842,0.688675319132774,2,1,207.8389010495377,2.4884946724532426,2.36437964157189,4,2.96
6.020466122039174,8.458831674440095,3.3671831006103963,1.0973037276186213,5,5,113.70067097293372,4.361611444004691,1.3012513380403679,1,8.04
4.036982697904098,7.932714943325795,6.426195399958367,0.6287647071509759,4,1,201.93830322440786,1.6713379848377041,1.7826125351331992,4,5.28
6.924206948526542,4.644662920164315,4.28343382727981,0.3399887443896471,4,2,210.59147751819114,0.02399955227916628,2.2312326529013253,4,6.54
6.39811939114694,5.9092942362626975,8.63865907996339,0.6941154545473573,1,3,98.18943091291676,0.567060879314486,2.052931199024026,2,3.1
4.799566245682411,6.628722046672743,4.786635678788744,0.981481601475794,3,5,60.117670326880415,2.011928237400157,2.4123336672052806,3,6.77
6.139604169980037,6.88834985634993,4.3840982329800635,0.78534888774137,1,2,272.5519933235636,3.0278820940207516,1.6986640577206682,4,3.02
5.22937280627648,7.9310081463260165,3.3817670715949975,0.653789510063072,2,5,134.61607727767344,1.3474908595792763,1.1250057255881674,5,6.97
6.227034690502496,7.2665515013998805,4.267081809564565,0.29684126816408307,3,2,167.98790528365106,1.76906755012467,2.5610451151611353,4,4.91
7.324261349042093,4.996983461934848,3.695060327238912,0.9584472136856527,2,3,188.83716197173936,2.6848427373315755,1.5319253553645458,1,3.71
9.172033632290704,7.570296776508945,5.416217353377181,0.24763981298449889,5,3,49.703989608142365,1.0347673991215425,2.253302013750992,1,6.71
3.524369002346302,7.915878617925735,5.913404633589169,1.3800279818448014,2,4,187.013290945591,1.388730600805182,2.2254284332442076,1,4.23
10.266066749312532,7.83968567189656,2.4280210789841012,1.0412198764672516,5,2,157.93012289237097,0.8322733123897392,1.168123402484004,4,7.49
2.0958244009549962,8.621171088331932,1.337534092884444,0.2712242502675347,5,4,98.51754418364871,3.178228092882562,2.524562708620013,2,7.19
5.6964298099288335,8.250883231823355,0.32758925379340686,0.8453954614750683,2,2,57.47712121298166,3.541672811796367,1.7167164027355155,5,3.72
7.176634412969153,7.688770118842655,5.015982653825088,0.6239217972047084,2,4,198.4708438365816,0.42058501050693975,2.027527310993481,4,5.91
6.561983735470065,6.894751432812029,1.7932667876522528,1.1595872552095903,5,3,240.21696065559036,1.8578145010117768,1.8209087180172219,2,7.24
4.754600960358813,4.508558599726013,0.0,1.6702252230115722,3,5,164.28724139142423,3.407258975064945,2.8112957511164547,2,6.21
5.5837554992854495,7.644427328698879,4.7771572090619285,0.06241376517712771,5,4,35.24277265202505,2.398695183622238,2.6717451040920315,4,8.38
5.013998130682334,7.311531530744666,8.985999034865582,1.0575130395737087,4,2,65.41337462602158,1.5107607670009053,1.0938327081146388,4,6.19
4.821270486111577,7.4073682557930605,3.9878581769202133,0.9199336022166797,5,2,115.4301032540757,0.4538378803891012,3.1294135609540943,2,5.96
7.699204194042049,5.084877136269536,5.676981548903283,1.335670038225233,3,3,275.16957929286,3.1529445518228645,1.660846633742402,2,5.39
6.714030971930095,5.378415189387606,4.16365871709513,1.1065983141188447,4,2,130.25994703208994,2.3605152149444972,3.0512183384909193,2,4.96
4.614180809478691,8.579729279999356,3.8022206936177145,0.6240153341305905,1,1,112.514486176144,0.5270136122582445,1.8718952139300078,4,1.85
7.799199750866501,6.940667269215018,5.838152965975537,0.8404730321666909,1,5,16.121216025910826,3.189891053874991,1.8295416469540324,2,4.29
6.614599041753219,8.022251046058937,3.419450911622697,0.6019870715982555,3,4,97.46521679119112,0.3995964382421302,1.8763361334610889,1,5.39
7.62572423767792,7.042477564195692,4.534784628143806,1.538003569299299,5,5,51.365091680733585,1.7795138458325885,1.799605177510255,4,9.57
7.259257683847224,7.044634209243617,4.643395612392027,1.0106558243359711,2,3,69.745613526176,1.7353852966278709,3.262198268911611,1,3.08
4.342009978155856,8.407425708963997,2.6638190927139025,1.9505953428765037,3,4,159.5960544126994,3.6183813288478355,1.9618184003396828,3,5.76
4.879637919606061,6.225932907673939,5.984084699073046,0.9696695930926896,4,4,117.90686355110581,1.7389538081198475,1.8488517837306553,4,7.77
7.494587210246523,7.144181165411475,3.6500804866091827,0.6457966165447686,4,1,285.95955621370763,1.735357313699275,2.038505378746472,3,5.09
7.22074053086693,6.306587066942436,2.4885096810143104,0.24314280369358643,1,3,236.24026981659813,0.6369216551023063,1.5163324015376474,2,3.29
5.958196812071704,6.348255658851526,5.073019687140807,0.09843016187202747,4,2,101.2892849751729,1.3596023209413943,2.7985602671451253,2,5.06
6.234654766617564,6.536241814797041,2.2030640364179255,0.20793202849725512,3,1,76.6545726607588,1.1827045391193576,1.2644595821534343,5,4.59
8.555329791576849,7.333200657450569,4.056362314738257,1.1335633255057418,4,1,260.6113548531354,1.2347776339953072,1.6929956964642974,2,4.76
4.81685722232834,6.281877067504784,3.981762006711593,1.2543625116149668,3,5,282.80339915867864,2.006284524891873,2.4683301549233962,3,7.21
7.094194762340075,8.883634188360281,6.171791131663156,0.2094046489839333,2,5,0.0,0.0,2.021176065383716,2,5.53
5.595614695132212,5.658089046670744,4.949396465759905,1.4475191570380577,1,5,157.4286099177361,0.48976975458310235,2.274607591250023,4,5.54
5.56463759354556,6.719692533757962,3.949946082509712,0.7584694741582803,4,1,129.84973536826183,1.8889811263928453,2.766582058342715,2,4.08
8.19755370397438,6.340403412588738,5.635532598400574,1.0733965059927746,3,2,201.92961120479495,2.1212546831039316,2.50190077416624,5,5.56
7.6508326979760595,9.1704668265306,6.780415098034627,1.8061103141277122,5,4,305.41344993292034,1.7665672013561045,2.0687381725705727,2,8.28
7.627019272001277,7.294832164767362,5.115620612703724,1.448419657932766,1,5,111.27543845377613,1.959205510215039,3.044671324925899,3,4.69
8.610957614308658,8.547766809202953,4.0207052396867615,0.8657346760470839,2,2,0.0,1.5908833863447487,1.6858319256018834,3,3.24
6.042007683265518,4.771659440444542,1.3763275352996809,0.5544038872923562,3,3,196.3206160119411,1.9814953967703373,1.9498451795037235,2,5.08
7.363905942589928,7.4005753988038885,1.8697726738492548,0.0,2,5,261.1971254883362,2.434142220262216,1.9847798342486167,3,6.2
5.379466486813088,8.334446193435156,3.3895505912906647,0.64042334037879,2,4,125.69921747841802,2.427133728687661,1.9487891169915101,3,4.92
6.648332704976884,7.123425983913136,2.7809755956814337,0.8944348805861528,4,3,93.59700158882711,1.3110415885415043,1.46539467151942,5,7.32
5.739713891264631,8.598220562598026,3.626057394029108,0.5064102364244081,4,3,115.01924756978406,2.9150947395829503,1.2081750874197508,4,6.74
6.193991929985437,6.224067324849441,4.113299849794214,0.9343715164538476,3,4,218.01642937049877,2.1571086945033193,2.2086007871895967,5,7.21
7.190314050873827,9.11402116027837,5.059385508713461,1.0384259414793842,5,5,113.64312469720156,3.232213956339769,1.6832631072246715,1,8.18
4.363558633533055,10.448347185428876,3.859002443881818,0.8875720090959607,3,1,176.30082402742764,3.4328724312670817,2.95390439449064,5,3.87
10.184774551370921,6.455742159340511,4.9730032876524035,0.6749987095882701,5,4,152.22423325919522,0.557273278626754,1.9637288383823803,2,8.41
3.987965237000596,6.331746217898842,4.12894882962024,1.0843273359833638,2,4,143.9696310061787,1.140972461131291,1.874255371254255,4,5.6
3.5716227744245357,9.180076715676552,0.0490668672922574,1.2209703247847046,1,4,206.10338614017863,2.8135480399705504,2.5471698932013274,2,3.08
8.316221747000135,9.36935821859607,2.1213292123624914,0.454800461278577,3,3,111.71360801086445,0.33510757987105255,2.201096318723861,1,4.46
7.583325387925871,6.2157099592700975,3.711824888556769,1.705466189873135,3,2,115.55307518541768,3.4201769626933736,1.9122412861064755,4,4.78
7.24823963410431,6.369719774356215,1.5806105143177849,0.9507059338578692,5,1,213.80822799998032,1.6561178051873373,1.6796341261177783,3,6.02
7.25669101852856,6.577323086709239,5.199857459992409,1.0094248114724238,2,5,71.0459740665078,2.5750330351090183,3.8288509019995374,5,6.37
5.975506454306171,4.9833242334485846,7.061501664687395,1.3541072116282786,2,5,79.58238473421383,1.8836093371392237,2.180892881130869,2,5.62
4.205491257028337,5.622022080273703,6.437523703394634,1.1166080656317507,5,2,49.17485669251252,0.6076104722163129,2.542214788692198,1,5.68
6.151609116387453,5.493788849871898,3.573114258139584,1.4765683169566226,2,4,217.92087306212426,3.055544602131975,1.4885272398832523,3,5.32
4.645676576975776,5.848303652343807,6.9814522736999045,1.143562082600912,4,1,141.5810425534986,4.75072303053733,1.7110073067881626,5,5.42
7.9502394668355025,6.947972668919828,4.297334914404223,0.693781312679781,1,5,44.910788313674686,1.4849917236443082,3.0561729441451444,3,4.65
5.705885236995723,7.351322098804781,3.325828057763921,1.1807517626030508,3,5,218.3046849847255,1.6776414491547575,2.6984654696778176,5,7.87
4.349005606414977,9.325750739221116,2.7731946729181205,0.4281368963396691,1,4,105.55662707396516,0.0,2.2288110518666415,4,4.3
5.357228316694013,5.5024689388918135,3.395060627023743,1.0542798528882615,3,2,80.26575369304918,3.351502903456121,1.8092145541014881,3,4.26
6.825862908551248,8.476483597714875,3.2236463629175427,0.9833850046777696,4,1,134.34571528984384,2.911765322842003,1.882982114021712,3,4.51
4.872550894392051,6.6790167336617365,4.340832444750975,0.8959415713637302,2,2,268.29788875743134,0.26661613794508576,1.6619446323719353,3,3.9
4.355559208867137,6.925804435521351,4.3211479620997295,0.9357312442805347,5,2,118.40302428027438,0.0,1.4215753349306794,4,7.27
6.487374422983825,8.012229238249905,4.006092040306829,0.05907547725118045,4,1,196.02710912924675,0.05076871683473483,2.461922092130507,1,4.07
6.4899331422174455,5.315916967656552,4.8738763394927,0.7256375461295193,1,1,208.1664016360763,2.645169125372818,2.2694156113960293,5,2.52
4.9861136492577405,7.573614619276076,6.381292549572683,1.0464224505705573,5,5,185.46186384051248,2.7449914196140823,2.3680394081711365,3,9.14
5.057923388763355,7.249678312319584,5.899108270882648,1.0799281959987002,2,5,251.68573197394096,1.0766660556312118,1.831551006018868,4,6.78
6.464099874715273,7.738676896012223,1.030204063100193,0.48616242953702093,4,1,93.43071962941768,2.499260031382798,2.127819487566582,1,3.52
3.1038313170053518,7.433752965861727,0.0,1.6328539204323502,5,3,66.53321255597311,2.1588771209911526,1.7839781175129328,5,7.8
3.1850724512468895,10.682950209866341,5.868639822478547,0.5669125758927496,4,5,64.96266751800042,1.6327302931457814,1.636345968614847,4,8.22
4.563111557495128,6.043390023623026,1.2662426031691578,1.4847286002633684,4,3,138.44252677601654,2.9701968266853,2.833531218071088,5,6.8
5.573105696576306,6.203504567497274,3.550469196214633,1.2135971809358423,2,1,74.23626737275768,0.7950643987719614,2.0607536484203712,3,2.49
6.621815131196009,6.065289210362853,1.659773947881281,0.6768863450780984,3,5,161.80327294922628,3.147539213593895,2.25372716914327,1,6.06
8.950712433899104,6.166784321259618,0.3960391248399606,1.887655446304756,5,2,156.15907357799148,1.2714784459856472,2.4178770069287507,4,7.06
7.7153192464040385,6.0439193090402235,5.082925456409576,0.40318158412176,2,1,231.48586425488327,3.7815366819670446,2.067020443116512,1,1.89
5.680122940073145,8.783524796661327,5.518310320605294,1.4595770868050009,4,4,173.2915446588832,0.9946939765185334,2.120316372012577,3,7.31
5.961967584194622,9.130756371984782,2.846979198546561,1.5002911590214891,2,3,116.70785153108415,1.648427921399873,1.4566874115231463,1,3.27
3.9949412707243823,6.143880559375786,0.0,0.6646898954616776,3,1,182.86793635461464,2.0585871375423532,1.5519424857817072,1,2.72
5.96297372801522,5.751466640343657,2.9075111034950343,1.6962326500321643,5,1,67.58447840816474,2.052318547822483,1.5260926224357767,2,5.25
5.422682722159723,7.707123334579606,4.783608010805093,0.8749767427005236,3,5,146.94874495805462,2.4908285006180955,2.3027292084102675,1,6.04
6.645437120676179,6.171665433578543,1.0421768624517425,1.1443468146399285,1,5,175.55209868764646,0.7143175817533227,2.0354453264110326,5,5.91
4.345538112895354,7.949397726633266,4.3667198395583116,1.1301609193856104,5,5,160.3454078520101,1.962687591753365,1.551984218117206,4,9.62
7.038693028482345,7.304384531276949,3.969380301654009,0.9328456292647261,3,4,183.20520759487871,2.1381317064027208,2.2900494208176037,2,5.8
9.065477826005155,4.7263838275041525,5.158582999202177,1.405404136579891,4,5,98.4763187429767,1.4722617759718732,2.271728230477053,4,8.79
5.782479703086285,9.321257801995092,4.239160736828307,1.3967443602761065,5,1,242.1625122247613,2.404058617459418,1.6525170043503177,4,6.25
6.8034234441978825,9.693816509643282,2.0538621182368892,0.12573401338090961,5,5,295.7735159516566,0.6536300865122191,1.986086227685363,3,9.51
7.380287983422225,6.080816964273421,6.393143003328983,1.6521701214390763,2,2,21.785908411312448,1.6735461109493164,2.2735708375302384,3,3.3
5.197559056228328,6.418447660096024,3.68294085394606,0.16875400598216284,4,5,52.75216032366015,1.246815875596334,1.5708223229402882,2,7.7
6.448184963620833,7.428798086087357,3.9453909209801363,1.5162731021708287,1,4,153.44664064195084,1.676569070450981,2.2831133824479752,3,3.99
6.02518480156359,7.501685184980538,2.133464081853608,1.5633525684137917,3,2,129.4759215557701,3.447035459921203,2.150511802081781,3,4.1
6.195352197097663,7.987816409009246,3.1134354976169796,0.4545167848924009,2,1,301.7129924618226,3.4664557261574003,1.5004001472494868,3,2.77
4.453980432289067,10.015306808149525,2.2303945719461984,0.7945928560227076,3,1,167.5827458739569,3.2704164605812203,2.109898367499051,4,3.59
6.049020348517885,6.734579158758926,3.654107880153154,0.44714766575703213,1,3,261.4036202980766,1.5377427199191485,2.1828242933279522,2,3.05
6.9959965824909,5.802554133192319,7.423416960284687,0.8925394848556323,1,2,0.0,2.907618276800207,1.6869994369306005,4,2.69
8.902287215590084,4.9310211579782095,1.2561977141372873,0.8459828579071293,5,3,215.13355866658816,2.112362126925804,1.7263581750668955,5,8.72
7.918541652170414,5.9036049400871216,0.7728772042465177,1.38983026613467,1,2,92.75865445933432,2.0455897035030084,1.495790034534405,4,2.75
10.306364915023114,6.950309540689305,6.942340654987217,1.6551543730598042,3,2,91.47659443042741,1.9226386523808308,1.775500515438053,5,5.59
4.465304874223901,9.691836795276682,3.581352645696268,1.697841905394978,4,4,130.13135788703008,3.758417857379125,1.993958994781426,1,5.87
7.744641273441356,6.223583051445743,2.6618545226801666,0.718915986710849,4,3,36.033308821512634,3.3658386055564637,1.7277389206528397,1,5.33
6.366684011476703,7.335681927458348,6.079809374792153,0.8953890631277361,5,4,185.4228420257482,2.744896418447097,1.2575560508780563,5,9.46
10.379605866435345,6.975365655890872,2.788768920526272,0.15828090388952487,3,2,165.2571973373436,1.8296990344893735,1.6557059876816866,5,5.71
4.383403429289697,8.782589910172126,7.652019427093872,0.5970649667519057,3,1,171.29537985498163,2.039560758254562,1.791353946593999,4,4.12
4.320556315638448,10.790398638810434,5.355851742678539,1.4824258165487287,1,2,220.96248177063248,2.5305666045377344,2.408419354816126,5,2.89
4.801214709111956,6.203696840619519,3.024177183708595,1.8077914117741158,3,4,271.1825636955323,1.4783910881459776,2.297382457388465,2,5.92
1.7522085513803862,6.265840836222667,8.314616426531007,0.382825564060039,2,3,120.90311607299623,2.938315715964504,2.4181105394375013,1,3.2
4.948489956638478,8.566241315603609,2.788570153993323,0.7037678704235528,1,3,188.1880511789179,1.0787548885570934,1.630490551500516,1,2.4
4.481734676892604,8.022837234439468,5.484190744018614,0.9867971215205364,2,4,173.43905666679834,2.3918436879974054,2.0707753895396714,5,5.9
6.300787572952415,9.770060988604051,4.598585160812984,1.1400805794098035,5,3,180.20916050631516,0.0,0.7884767504992332,3,7.89
6.683511951554319,7.875892277988946,6.603482578797596,0.5951982400391769,4,5,181.40781315727867,1.44938147339787,2.214460199090494,3,8.33
9.752341678431772,6.461061863819411,7.123022393453706,1.2120305222320449,5,1,277.2402675651871,4.077677132919444,2.305448836950399,5,6.97
7.9008476763721,7.885982246038464,4.064008298131533,0.7630803264645419,4,1,113.22585052085651,3.036191494391911,1.824187416069538,2,4.18
4.846192688675194,8.663055370874362,2.4931642593076333,0.9927738645608605,5,1,27.941127743705437,3.535468449934524,2.147714905860891,3,5.08
4.203170657303284,8.230723271796046,4.919944285878233,1.2731421240018497,3,3,94.17009851072902,1.332692332645618,1.2425378623149737,5,6.16
6.983838343013011,7.760911046660946,2.6445692604957878,1.0032111349054689,2,3,210.5813546828324,2.1037728368004363,1.599466504800088,2,3.99
3.3595335859587157,8.600012034383731,8.026774495053246,0.7818070547367157,4,2,151.86636069177416,3.2819922530943044,2.382724619216138,2,4.85
9.662917531708707,8.75394338566851,4.273070662165475,0.9451950980370846,1,2,112.59205276040032,2.633094934705377,2.2556266392697872,4,2.66
8.358880241442574,9.07323848655629,3.2693568973757827,0.9558185203973324,2,1,63.88021852722865,2.5085658773583193,1.794072744477616,2,1.88
5.06164869579059,7.973064831384464,4.3693606117298165,0.8149944850589361,1,5,167.7028897384426,3.630581970330063,2.405681158702355,3,4.6
2.573730941818245,6.749322879524718,1.305747420940607,0.8706019686664488,2,2,201.5605020219047,0.9595450343860719,2.0691490583999554,3,3.34
8.707744748330825,7.220070529649984,2.056771922978697,1.7993235852523584,2,2,174.46976440768225,1.815761960554497,1.7478895180389202,5,4.39
5.770920309494764,8.809763449762535,6.400827815888851,1.2804597239706195,5,3,129.7335735076043,0.24591443733064566,1.908586344698353,5,8.47
8.475632623946924,5.774596493519146,2.6862114420572087,0.8522598409854198,4,5,161.731302743797,0.9048939480643987,1.7722911543442321,2,8.06
2.811144682411266,7.553009963309352,1.9061780346361208,1.348477202255368,4,1,161.26743732459323,3.074185392178971,1.4081120245907361,1,3.55
4.801249954092454,6.409991781508959,5.073305505054572,0.833090255121995,2,2,165.17575449741298,1.0826507338078766,2.6283429029510508,4,3.86
6.010487399436366,7.043117234402226,6.371408309325994,1.5865623187933207,3,5,55.255603918470385,2.7355242541250973,1.7159877833537045,1,6.04
6.093961187529484,8.917677793910947,5.437906621330134,1.1848210960990468,3,5,165.78610804919023,3.6584850419680803,1.5838196428515443,2,6.51
5.099869057041513,7.286648602029855,5.992095371611633,0.9463489279978856,1,1,114.75228252270443,1.8220618250080614,1.2353258397433207,2,1.17
